2004,NH,"Kerry, John",democrat,340511,678287,0.502
2004,NJ,"Kerry, John",democrat,1911430,3611691,0.529
2004,NM,"Kerry, John",democrat,370942,756304,0.49
2004,NY,"Kerry, John",democrat,4180755,7448266,0.561
2004,NC,"Kerry, John",democrat,1525849,3501007,0.436
2004,ND,"Kerry, John",democrat,111052,312833,0.355
2004,OH,"Kerry, John",democrat,2741165,5627903,0.487
2004,OK,"Kerry, John",democrat,503966,1463758,0.344
2004,OR,"Kerry, John",democrat,943163,1836782,0.513
2004,PA,"Kerry, John",democrat,2938095,5769590,0.509
2004,RI,"Kerry, John",democrat,259760,437134,0.594
2004,SC,"Kerry, John",democrat,661669,1617700,0.409
2004,SD,"Kerry, John",democrat,149244,388215,0.384
2004,TN,"Kerry, John",democrat,1036477,2437319,0.425
2004,TX,"Kerry, John",democrat,2832704,7410749,0.382
2004,UT,"Kerry, John",democrat,241199,927844,0.26
2004,VT,"Kerry, John",democrat,184067,312309,0.589
2004,VA,"Kerry, John",democrat,1454742,3195415,0.455
2004,WA,"Kerry, John",democrat,1510201,2859084,0.528
2004,WV,"Kerry, John",democrat,326541,755792,0.432
2004,WI,"Kerry, John",democrat,1489504,2997007,0.497
2004,WY,"Kerry, John",democrat,70776,243861,0.29
2008,AL,"Obama, Barack H.",democrat,813479,2099819,0.387
2008,AK,"Obama, Barack H.",democrat,123594,326197,0.379
2008,AZ,"Obama, Barack H.",democrat,1034707,2293475,0.451
2008,AR,"Obama, Barack H.",democrat,422310,1086617,0.389
2008,CA,"Obama, Barack H.",democrat,8274473,13561900,0.61
2008,CO,"Obama, Barack H.",democrat,1288576,2401361,0.537
2008,CT,"Obama, Barack H.",democrat,997772,1646792,0.606
2008,DE,"Obama, Barack H.",democrat,255459,412412,0.619
2008,DC,"Obama, Barack H.",democrat,245800,265853,0.925
2008,FL,"Obama, Barack H.",democrat,4282074,8390744,0.51
2008,GA,"Obama, Barack H.",democrat,1844123,3924486,0.47
2008,HI,"Obama, Barack H.",democrat,325871,456064,0.715
2008,ID,"Obama, Barack H.",democrat,236440,655122,0.361
2008,IL,"Obama, Barack H.",democrat,3419348,5522371,0.619
2008,IN,"Obama, Barack H.",democrat,1374039,2751054,0.499
2008,IA,"Obama, Barack H.",democrat,828940,1537123,0.539
2008,KS,"Obama, Barack H.",democrat,514765,1235872,0.417
